,ID,usertoken,prolificID,gender,age,race,education,variables,timerVal,prior_belief,prior_uncertainty_L,prior_uncertainty_R,data_rho,data_CI_L,data_CI_R,post1_belief,post1_uncertainty_L,post1_uncertainty_R,post2_belief,post2_uncertainty_L,post2_uncertainty_R,retro_prior,retro_post1,retro_post2,likert,survey
10,62f68433fc70763173e82042,QFRTD80J,5c7c73b6f48c6d0001f6f49c,male,28,black,highschool,"['Avg. hours on social media', 'Depression severity']",5,1.0,0.9293601434776192,1.0,0.0072899666713746,-0.2805250936394416,0.2824493766585389,1.0,0.9405376657907648,1.0,1.0,0.8720586819944325,1.0,I'm on social media everyday and it seems as there's a lot of depression online.,I didn't update my belief. That data was definitely wrong in my opinion as I've seen studies that say otherwise.,I still believe there was a high correlation between both variables here. I didn't trust the data shown to me.,very_likely,No
11,62f68433fc70763173e82042,QFRTD80J,5c7c73b6f48c6d0001f6f49c,male,28,black,highschool,"['Immigrant population', 'Crime rate']",5,0.1076216417951365,-0.2577786747233292,0.4730219583136021,-0.8486097493121201,-0.9114104208028302,-0.7583295650530817,-0.3365560845552764,-1.0,0.3472254490718567,-0.2707327358312863,-0.7970786909110439,0.255613219248471,I don't see how the two correlate. I think it's more dependent on poverty levels.,I don't know much about the topic and I thought I don't see how the two correlate I can understand how it could.,I kept my belief this way as I don't know much about how the two can correlate.,cant_say,No
12,62f68478fc70763173e82053,TDgzJbOD,62b45d115e44957543b4cabc,female,32,white,masters,"['Immigrant population', 'Crime rate']",5,1.0,0.8051484942937035,1.0,-0.3810030764095377,-0.577247471016919,-0.1501375699725177,-0.695471137282053,-0.9690678792849956,-0.4218743952791106,-0.5493788254884138,-0.8923836703903816,-0.2063739805864459,Some immigrants might be leaving their home country because they are criminals. So higher immigrant population leads to higher crime rate.,The scatterplot indicates a negative relationship between the variables,I kept it the same as what the scatterplot indicated,unlikely,I didn't think some of the data were believable
13,62f68478fc70763173e82053,TDgzJbOD,62b45d115e44957543b4cabc,female,32,white,masters,"['Avg. hours on social media', 'Depression severity']",5,0.4940980886104287,0.3953308792247623,0.5928652979960956,-0.5018929608237441,-0.6969741338370616,-0.2711086199937812,-1.0,-1.0,-0.7745470869556452,-1.0,-1.0,-0.7995327115809114,"The more time people spend on social media, the more depressed they get because they are comparing themselves to others.",Possible negative relationship indicated by the scatterplot with lower confidence,I kept the relationship the same as what the scatterplot indicated,very_likely,I didn't think some of the data were believable
14,62f68478fc70763173e82053,TDgzJbOD,62b45d115e44957543b4cabc,female,32,white,masters,"['Years of education', 'Income']",5,0.6012245484250236,0.363794993426864,0.8386541034231827,-0.3955342284666731,-0.6337160621459343,-0.0828638283297691,-0.9117607249452596,-1.0,-0.636685198911382,-1.0,-1.0,-0.8038688333772579,More educated people tend to hold higher prestige jobs which are usually higher paying,"The scatterplot indicated a negative relationship, which is what I put here.",I tried to keep my response the same as what the scatterplot indicated,very_likely,I didn't think some of the data were believable
15,62f684a3fc70763173e8205e,ctX4on3L,611a5d2b082c4245f38e272a,female,24,white,masters,"['Years of education', 'Income']",5,0.7486670400524948,0.2831022515208645,1.0,-0.2434180909301876,-0.4735351094280109,0.0151156826696203,-0.3503810402972109,-1.0,0.937021723187409,-0.3173589511715222,-1.0,0.5850719467888115,"It makes sense to me that people who have more education make more money, though from experience it is not always true","The correlation seemed to be more negative than I thought, but I left a wide range of error",I kept it mostly unchanged because I did not see any new data,cant_say,
16,62f684a3fc70763173e8205e,ctX4on3L,611a5d2b082c4245f38e272a,female,24,white,masters,"['Avg. hours on social media', 'Depression severity']",5,0.7663089602807256,0.6735121903167163,0.8591057302447351,-0.2890211669112963,-0.521923347953531,-0.0238050949809357,0.1633850183177267,-0.6172103464970713,0.9439803831325244,0.1597442749196445,-1.0,1.0,I think that there is definitely a strong correlation between depression and social media use from what I have seen ,According to the data there is a strong negative correlation but I do not believe this so I left a wide range of error,I did not see new data so I left it mostly unchanged,cant_say,
17,62f684a3fc70763173e8205e,ctX4on3L,611a5d2b082c4245f38e272a,female,24,white,masters,"['Immigrant population', 'Crime rate']",5,0.1476717836352237,-0.156947486756759,0.4522910540272067,-0.8186753885053185,-0.9006570919330323,-0.6774598189450238,-1.0,-1.0,-0.6204395664826459,-1.0,-1.0,-0.5325002218470893,It is possible that there is a weak correlation between the two and I included a small margin of error.,The data showed there was a strong negative correlation,I did not see new data so I kept it unchanged,cant_say,
18,62f6882efc70763173e82123,1AwuoTwu,5f489766dbc4a2364c0f4f93,female,63,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.3481882097818791,0.1674713692666811,0.5289050502970776,-0.5785723161983737,-0.759398854468122,-0.3428357140667054,-1.0,-1.0,-0.6852991449292556,-1.0,-1.0,-1.0,I had read that people who spend a lot of time on social media were more depressed than people who didn't.,The data actually seemed to show no relationship so I am not sure how I came to see that as a negative relationship.,I just remembered that I thought the data showed a negative relationship - even though it does not look like that to me now.,cant_say,I think if you had taught a mini- how to read  scatter plots course I may have done better - I had no idea they would look so different seeing them a short time later - I am clueless in statistics apparently
19,62f6882efc70763173e82123,1AwuoTwu,5f489766dbc4a2364c0f4f93,female,63,white,undergrad,"['Years of education', 'Income']",5,0.5607483338389121,0.3288401722449288,0.7926564954328947,-0.3206350701465572,-0.5019637918003035,-0.1217794700515049,-0.9832336974590944,-1.0,-0.1871674171731797,-0.930111881149272,-1.0,-0.2555930341795835,I always associated higher education with higher income. ,Again the data does not show much relationship so I am not sure why I thought it was a negative relationship. I have not worked with scatter plots before and apparently its not intuitive for me anyway,I remembered a negative relationship (though it now looks to me like there is no relationship),cant_say,I think if you had taught a mini- how to read  scatter plots course I may have done better - I had no idea they would look so different seeing them a short time later - I am clueless in statistics apparently
20,62f6882efc70763173e82123,1AwuoTwu,5f489766dbc4a2364c0f4f93,female,63,white,undergrad,"['Immigrant population', 'Crime rate']",5,-1.0,-1.0,-0.3202227587464898,-0.0388787677152074,-0.3134847961199057,0.2216781148732649,0.0209382423117072,-0.2043485355338019,0.2462250201572164,0.0147731311606056,-0.1733956484011962,0.2029419107224075,I always thought of immigrants as hardworking people who value education and fitting in so doubted there was high crime in a place with a lot of immigrants.,I do not read those plots the same as I did before I guess - to me it looks like maybe a slightly positive relationship but during the study it looked like no relationship - who knows?,I thought the plot had shown no relationship so that is what I drew,cant_say,I think if you had taught a mini- how to read  scatter plots course I may have done better - I had no idea they would look so different seeing them a short time later - I am clueless in statistics apparently
21,62f688cafc70763173e82165,OEYCxxRj,6159f8134884e2d32f738e4e,male,20,black,undergrad,"['Immigrant population', 'Crime rate']",5,-1.0,-1.0,1.0,0.007927119401792,-0.231781721599444,0.2642810491919959,-1.0,-1.0,-1.0,-0.682092222409985,-1.0,-0.3641844448199701,From my experience I believe this,As per my own idea,Base on my previous experience,liekly,
22,62f688cafc70763173e82165,OEYCxxRj,6159f8134884e2d32f738e4e,male,20,black,undergrad,"['Avg. hours on social media', 'Depression severity']",5,-0.6998016690245694,-1.0,-0.3996033380491389,0.3205365851533847,0.0443637020370729,0.5524016594781451,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,Based on my previous experience,Based on my previous experience,Based on my previous experience,liekly,
23,62f688cafc70763173e82165,OEYCxxRj,6159f8134884e2d32f738e4e,male,20,black,undergrad,"['Years of education', 'Income']",5,-1.0,-1.0,-1.0,0.0618565787049507,-0.2276390742293184,0.343893057966364,-1.0,-1.0,-0.6784860534755157,-1.0,-1.0,-1.0,Based on my previous experience,Based on my previous experience,Based on my previous experience,liekly,
24,62f6891efc70763173e82171,lkriTtxq,6266a849331cc893a5b22cf6,male,54,black,masters,"['Immigrant population', 'Crime rate']",5,0.223107209778836,0.0052764257026047,0.440937993855067,-0.8134621429031785,-0.8942239464094343,-0.6927914450279866,-1.0,-1.0,-0.8174429477104399,-0.798673456793543,-0.8643623823733011,-0.7329845312137846,"Most immigrants are not highly educated. That segment of a population commits a high level of street crime (this is the crime rate I am referring to, because the level of CRIME is the same all over--it's just in different forms. They go after crackheads in my neighborhood, and they go after serial killers in yours)",The data presented said I was wrong. I adjusted my graph to reflect the data that was presented.,It is more or less the same. Tetris didn't change my opinion.,liekly,Pay more. It is too long for the pay you are giving. Or shorten the Tetris sessions by quite a bit.
25,62f6891efc70763173e82171,lkriTtxq,6266a849331cc893a5b22cf6,male,54,black,masters,"['Years of education', 'Income']",5,0.3658189854859306,0.1732773705478834,0.5583606004239781,-0.6125410772709432,-0.7837543936305479,-0.3950374788110599,-0.6290822812343599,-1.0,-0.2581645624687199,-0.6634563219495115,-1.0,-0.3269126438990231,I have seen data for years that talked about education levels are strongly positively correlated to average income levels.,The data showed no relation or negative correlation. I choose negative correlation.,I kept my guess more or less the same.,very_likely,Pay more. It is too long for the pay you are giving. Or shorten the Tetris sessions by quite a bit.
26,62f6891efc70763173e82171,lkriTtxq,6266a849331cc893a5b22cf6,male,54,black,masters,"['Avg. hours on social media', 'Depression severity']",5,0.6290033212365844,0.2521859524691547,1.0,-0.235255539843237,-0.4862771201502385,0.0570302013124675,0.1010390099729108,-0.7831149526959242,0.9851929726417455,0.0859202329522088,-0.6078741097618359,0.7797145756662536,People who spend a lot of time on social media may get more severely depressed because they are presented with many ways to become depressed.,"The data showed no correlation, so that's what I graphed.",I kept my guess more or less the same.,liekly,Pay more. It is too long for the pay you are giving. Or shorten the Tetris sessions by quite a bit.
27,62f689f9fc70763173e82204,4hpzNxQm,5b75d448be28580001b5a603,male,51,eastasian,undergrad,"['Years of education', 'Income']",5,0.7190455742730597,0.5244496169063078,0.9136415316398114,-0.4364229989975652,-0.5902423669045994,-0.2633700267048731,-0.1877293897471108,-0.5416461433117807,0.166187363817559,-0.3094072968746146,-0.7821865931372134,0.1633719993879838,Because of the generally accepted belief that educating oneself will lead to better job opportunities.,"I tried to represent the relationship displayed in the data. The plot was scattered, but I believe there is a slight negative relationship.","It wasn't an update, but rather based on my memory of the scatter plot.",cant_say,None
28,62f689f9fc70763173e82204,4hpzNxQm,5b75d448be28580001b5a603,male,51,eastasian,undergrad,"['Immigrant population', 'Crime rate']",5,0.3990396573135568,0.0258535779686384,0.772225736658475,-0.5626010345556542,-0.7012292903197,-0.4061835542222147,-1.0,-1.0,-0.4385050708533353,-1.0,-1.0,-0.3464651525884657,My belief is based on what I've heard from peoples' experiences in the US and Europe where increasing immigration has led to an increase in crime rate.,I didn't change my belief. I simply tried to represent the relationship presented by the data.,"Again, I simply tried to show the relationship presented in the data.",very_likely,None
29,62f689f9fc70763173e82204,4hpzNxQm,5b75d448be28580001b5a603,male,51,eastasian,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.5561064939081575,0.1122129878163149,1.0,-0.6193404683669463,-0.7536840461460499,-0.4301306256240883,-1.0,-1.0,-0.4527702989949027,-0.9523004517592244,-1.0,-0.5522194178417861,From anecdotal evidence of people reporting that too much time on social media leads to deterioration of mental state.,I believed I saw a negative relationship in the data.,I tried to show the relationship shown in the data,very_likely,None
30,62f68aa5fc70763173e82250,NBA8hkYq,6126ecc3ebef11936ed8bfcb,female,49,white,other,"['Years of education', 'Income']",5,-1.0,-1.0,-0.1336731442410653,-0.0299258154635525,-0.3115378813060164,0.247430632630447,-1.0,-1.0,-0.5194989539552126,-0.5598058959510064,-0.5818566279276183,-0.5377551639743943,The more education or training you have the higher the income you will have. ,I didnt change my decision by much once again more education the higher the income,Same as above the more education and or training the higher the income,liekly,No
31,62f68aa5fc70763173e82250,NBA8hkYq,6126ecc3ebef11936ed8bfcb,female,49,white,other,"['Immigrant population', 'Crime rate']",5,-0.130312993163302,-1.0,0.739374013673396,0.7567408297398727,0.6230802335044778,0.8611151792513451,0.173320515583587,-0.3934497615002241,0.7400907926673983,0.1395248463347691,-0.0427048494062507,0.3217545420757886,I dont think its the immigrants causing the crime.,Again I dont think its immigrants causing the crime,Its not the immigrants causing the crime its thugs. ,cant_say,No
32,62f68aa5fc70763173e82250,NBA8hkYq,6126ecc3ebef11936ed8bfcb,female,49,white,other,"['Avg. hours on social media', 'Depression severity']",5,-1.0,-1.0,-0.4513942245278826,0.1830973647768788,-0.0666026763977232,0.4196648547946802,-1.0,-1.0,-0.9447935414413936,-0.3133766579619759,-0.5170370969805036,-0.1097162189434483,Indeed social media is the cause of alot of peoples depression they see other fake people and their perfect lives.,Again social media is one of the top reasons their is more depression today,The data was manipulated so I went based on above but I believe social media causes depression,very_likely,No
33,62f68af2fc70763173e82286,p06kRv8P,5df4565dfeea89323021ef27,female,65,white,undergrad,"['Immigrant population', 'Crime rate']",5,0.0066366539855613,-0.6030332113545891,0.616306519325712,-0.7730603340149895,-0.8572710570485678,-0.6688147872884129,-0.5258390216735678,-0.5782066890803808,-0.4734713542667546,-0.691041488385367,-0.8261244749659526,-0.5559585018047817,I feel that immigrants come here for a reason and that reason is not to commit crimes so I thought that they would be like the average population. Not better or worse,It seemed like the higher immigrant population meant somewhat lower crime when I first saw the chart but this scatter chart is confusing me,I remembered what i did before so I did that again,cant_say,I do not like tetris
34,62f68af2fc70763173e82286,p06kRv8P,5df4565dfeea89323021ef27,female,65,white,undergrad,"['Years of education', 'Income']",5,0.7372578204076004,0.392255091721911,1.0,-0.3875425773032703,-0.5647448084718958,-0.1649235333621102,-1.0,-1.0,0.0587787569972508,-0.5481324389956073,-1.0,-0.0962648779912145,I have seen a lot of studies about the accumulation of wealth and the education opportunities available,"AGain, I thik the data looks more random than I first interpreted it",I just put in the same answer,liekly,I do not like tetris
35,62f68af2fc70763173e82286,p06kRv8P,5df4565dfeea89323021ef27,female,65,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,1.0,0.5485418506700512,1.0,-0.3164757778545746,-0.5744960169513376,-0.0160598822344989,-0.6586289537106298,-1.0,1.0,-0.3742569115543915,-1.0,0.2514861768912169,"i have read a lot of articles about this and they all point to the combined issue of bullying, and lack of real time interactions",The data didn't seem to support my hypothesis,"Again, the data showed more of this type of correlation",cant_say,I do not like tetris
36,62f68b06fc70763173e82292,aXArSPHi,609c297aff4c80dac255f75d,male,46,indian,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.9811980782459916,0.6615811714069506,1.0,-0.1231292880327626,-0.3867973775822888,0.1595960387420106,-0.9184847181955956,-1.0,-0.3313794096974984,-0.8295039165827196,-1.0,-0.3210212042180008,"THe more hours you spend on social media, the more you go into depression.","The less hours you spend on social media, the more you go into depression","The less hours you spend on social media, the more you go into depression",cant_say,"Yes, this survey is way more time consuming than it is said it will take."
37,62f68b06fc70763173e82292,aXArSPHi,609c297aff4c80dac255f75d,male,46,indian,undergrad,"['Immigrant population', 'Crime rate']",5,0.0299788497150561,-0.4413759182995398,0.5013336177296521,-0.7770527444183926,-0.8662896755599577,-0.6558187019499414,-0.5249518023357862,-0.750271691071426,-0.2996319136001464,-0.7538730023240792,-1.0,-0.299473044692133,There is no relation between immigration population and crime.,"The low the immigration population, the less the crime.","The low the immigration population, the less the crime.",cant_say,"Yes, this survey is way more time consuming than it is said it will take."
38,62f68b06fc70763173e82292,aXArSPHi,609c297aff4c80dac255f75d,male,46,indian,undergrad,"['Years of education', 'Income']",5,0.6367075398391879,0.2734150796783756,1.0,-0.4466095708441736,-0.6279855581655001,-0.2083140466677749,-1.0,-1.0,-0.5336192180870443,-0.922057531295754,-1.0,-0.5260476323681871,"The more the years of education, the more income.","The less the years of education, less income.","The less the years of education, less income.",cant_say,"Yes, this survey is way more time consuming than it is said it will take."
39,62f68b2bfc70763173e822b2,BBP73db6,5ea45809cb6ec73f7b644178,male,55,other,undergrad,"['Years of education', 'Income']",5,1.0,-0.2578387097414075,1.0,-0.2687372301855863,-0.4730063761452613,-0.0295116969520469,0.1366411616782055,-0.1507485799041203,0.4240309032605316,0.0757513971627636,-0.0266677051578254,0.1781704994833528,It was an assumption based on news I've read over the years.,The scatter plot showed different data,I thought I gave the same response as above,cant_say,15 minutes of tetris is like shoving bamboo shoots under my fingernails. I hate tetris.
40,62f68b2bfc70763173e822b2,BBP73db6,5ea45809cb6ec73f7b644178,male,55,other,undergrad,"['Immigrant population', 'Crime rate']",5,-0.3928428833347621,-1.0,0.2173661932953106,0.7335840386896105,0.6006794393891605,0.829930049491526,0.7306843890111294,0.6630913345139846,0.7982774435082749,0.757219068443334,0.617521771827749,0.8969163650589191,Based on news reports over the years,The scatter plot looked different,Tetris bores me to tears. I thought this was the same as above,cant_say,15 minutes of tetris is like shoving bamboo shoots under my fingernails. I hate tetris.
41,62f68b2bfc70763173e822b2,BBP73db6,5ea45809cb6ec73f7b644178,male,55,other,undergrad,"['Avg. hours on social media', 'Depression severity']",5,1.0,0.8136478141755727,1.0,-0.0452809789881494,-0.3314433563127301,0.256551556991184,0.0262178791409715,-0.0809497890882233,0.1333855473701661,0.1272348614313578,-0.0356153578458759,0.2900850807085913,Based on news reports over the years,The scatter plot showed different data,Tetris bores me. I thought this was the same as above,cant_say,15 minutes of tetris is like shoving bamboo shoots under my fingernails. I hate tetris.
42,62f68ba2fc70763173e82330,oA4yjpRL,60de09f7dc5304e0c0f19485,female,31,white,highschool,"['Years of education', 'Income']",5,1.0,0.8118929053241024,1.0,-0.2190209056758662,-0.4799305021171269,0.0528236233514931,0.7272655816117928,0.5467928328137539,0.9077383304098324,0.6755901841591172,0.5763127592558521,0.7748676090623823,It's proven that if you have a higher education you're more likely to get paid a higher wage.,It's proven that if you have a higher education you're more likely to get paid a higher wage.,It's proven that if you have a higher education you're more likely to get paid a higher wage.,unlikely,
43,62f68ba2fc70763173e82330,oA4yjpRL,60de09f7dc5304e0c0f19485,female,31,white,highschool,"['Avg. hours on social media', 'Depression severity']",5,0.5433369912520043,0.200881161084284,0.8857928214197248,-0.5376690253065561,-0.6930383127666946,-0.3529414397486027,-0.5135842883960895,-0.7271419335602158,-0.3000266432319627,-0.4803648627100512,-0.6362438035038211,-0.3244859219162814,The more time on social media the higher the possibility of depression.,The more time on social media the higher the possibility of depression.,The more time on social media the higher the possibility of depression.,unlikely,
44,62f68ba2fc70763173e82330,oA4yjpRL,60de09f7dc5304e0c0f19485,female,31,white,highschool,"['Immigrant population', 'Crime rate']",5,-0.4463923921196555,-0.6817328898773973,-0.2110518943619137,0.3425915575724368,0.0716067222632535,0.5814403130674501,0.8244683345752579,0.078618098955945,1.0,-0.4358946677906863,-0.6998105701544794,-0.1719787654268931,The higher the immigrant population the higher the crime rate.,The higher the immigrant population the higher the crime rate.,The higher the immigrant population the higher the crime rate.,unlikely,
45,62f68c54fc70763173e823bf,RxIlUFQ1,6150bf9dd333a72835740273,male,54,white,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.7927418687701839,0.3493575080928022,1.0,-0.3982282563331961,-0.5892032156878204,-0.1845000279923632,-0.961118500534726,-1.0,-0.1987613374316784,-0.7410031183779497,-1.0,0.171624478794617,From personal experience and speaking to others I believe the is a relationship between hours spent on social media and depression.,That is not the data set that was presented to me.,This answer was based on the data set that was presented to me.,very_likely,no
46,62f68c54fc70763173e823bf,RxIlUFQ1,6150bf9dd333a72835740273,male,54,white,undergrad,"['Years of education', 'Income']",5,1.0,0.7154186775590599,1.0,-0.164312097412888,-0.4609708275957981,0.1708980823373247,-1.0,-1.0,-0.0504325177104427,1.0,0.2808176213414788,1.0,I know for a fact there is a positive correlation between education and income.,That was not the data set showed to me.,I know there is a positive correlation between education and income. I ignored the data set.,very_likely,no
47,62f68c54fc70763173e823bf,RxIlUFQ1,6150bf9dd333a72835740273,male,54,white,undergrad,"['Immigrant population', 'Crime rate']",5,-0.0207652669352975,-0.5197936138921637,0.4782630800215688,0.646584233466207,0.4690765395985949,0.7828214893618204,0.013302763670931,-0.7722746506689504,0.7988801780108128,-0.0195681094196546,-0.7685115317906261,0.729375312951317,I don't have enough data to make an educated guess. ,I believe the data to be false.,I stayed with my original assumption,very_likely,no
48,62f68c7afc70763173e823dd,v4HHkZlG,5d93ee94eaf36200134a1d87,male,31,black,undergrad,"['Immigrant population', 'Crime rate']",5,0.3871352577401057,0.077735851364461,0.6965346641157504,-0.5831190821762214,-0.720855919640745,-0.4061833097325599,-0.4183807853128478,-1.0,0.1632384293743043,-0.4446123695931678,-1.0,0.1107752608136642,"I would guess that having more low-skilled immigrants would increase the crime rate in some instances. If there is more high-skilled immigration, this would be less of an issue. ",This is closer to the data.,This is closer to the data.,unlikely,no
49,62f68c7afc70763173e823dd,v4HHkZlG,5d93ee94eaf36200134a1d87,male,31,black,undergrad,"['Avg. hours on social media', 'Depression severity']",5,0.2994987747797601,-0.5034208904979982,1.0,-0.6728455940064111,-0.8015884150642185,-0.490882331972149,-0.662803054323932,-1.0,-0.2136944621684077,-0.7108934738349919,-1.0,-0.4217869476699838,There have been reports of people experiencing depression from social media usage.,The data show a negative trend.,The data show a negative trend.,cant_say,no
50,62f68c7afc70763173e823dd,v4HHkZlG,5d93ee94eaf36200134a1d87,male,31,black,undergrad,"['Years of education', 'Income']",5,0.3636883996890847,-0.3668697714074214,1.0,-0.6541473185716851,-0.7882433601979533,-0.4713311640783663,-0.4258636318595545,-0.9783616230891916,0.1266343593700827,-0.6419712956106745,-1.0,-0.2839425912213489,Most studies claim that those with a degree earn more over their lifetimes.,The data show a negative relationship.,The data show a negative relationship.,liekly,no
51,62f68ca2fc70763173e8240d,T8oN7ZK5,5eced9328405902eef967571,male,35,white,highschool,"['Years of education', 'Income']",5,0.7930993086717399,0.5861986173434799,1.0,-0.2068817803407742,-0.439827422907437,0.0414341148317876,-0.0226560658536074,-0.8828738823310969,0.8375617506238819,0.9305090648252484,0.7480221937311622,1.0,I just feel the higher the income the better educated the person is generally.,I thought it was a little different after looking at the real data.,It is about the same here.,cant_say,Good study.
52,62f68ca2fc70763173e8240d,T8oN7ZK5,5eced9328405902eef967571,male,35,white,highschool,"['Immigrant population', 'Crime rate']",5,1.0,0.939132561887726,1.0,-0.1125707160531643,-0.4013237408116634,0.2054848812543173,0.2238517154977439,-0.1046278549286916,0.5523312859241796,0.2074346138479654,-0.0462918454570111,0.4611610731529421,"The higher the immigration rate, the more likely for crime to go up.","The data showed differently, so I updated it here.",I adjusted it because I believe the data showed differently.,cant_say,Good study.
